Mission_time,Temp1,Temp2,Pressure1,Pressure2,Temp3,Temp4,Pressure3,Pressure4,Temp5,Temp6,Pressure5,Pressure6,Pressurant_Fill_Indicator,Pressurant_Oxidizer_Indicator,Oxidizer_Fill_Indicator,Oxidizer_Combustion_Indicator
689.68,172.85,0.00,47.40,0.00,175.29,0.00,172.31,0.00,0.00,0.00,199.45,0.00,0,0,0,0
690.68,206.05,0.00,61.91,0.00,217.77,0.00,247.18,0.00,0.00,0.00,262.11,0.00,0,0,0,0
691.69,182.13,0.00,49.88,0.00,182.62,0.00,186.15,0.00,0.00,0.00,216.54,0.00,0,0,0,0
692.69,173.34,0.00,47.40,0.00,174.80,0.00,171.50,0.00,0.00,0.00,199.45,0.00,0,0,0,0
693.70,171.88,0.00,47.40,0.00,175.29,0.00,172.31,0.00,0.00,0.00,197.82,0.00,0,0,0,0
694.70,170.90,0.00,47.05,0.00,174.32,0.00,170.68,0.00,0.00,0.00,197.01,0.00,0,0,0,0
95.71,170.90,0.00,46.52,0.00,173.34,0.00,169.06,0.00,0.00,0.00,196.19,0.00,0,0,0,0
696.71,173.34,0.00,47.76,0.00,176.27,0.00,173.94,0.00,0.00,0.00,198.63,0.00,0,0,0,0
697.72,175.29,0.00,48.64,0.00,179.20,0.00,179.64,0.00,0.00,0.00,204.33,0.00,0,0,0,0
698.72,171.39,0.00,46.87,0.00,174.32,0.00,170.68,0.00,0.00,0.00,197.82,0.00,0,0,0,0
699.73,172.36,0.00,47.40,0.00,175.29,0.00,172.31,0.00,0.00,0.00,197.01,0.00,0,0,0,0
700.73,175.78,0.00,48.64,0.00,179.69,0.00,179.64,0.00,0.00,0.00,203.52,0.00,0,0,0,0
701.74,172.36,0.00,47.23,0.00,175.29,0.00,172.31,0.00,0.00,0.00,199.45,0.00,0,0,0,0
702.75,171.39,0.00,46.87,0.00,173.34,0.00,169.06,0.00,0.00,0.00,195.38,0.00,0,0,0,0
703.75,175.29,0.00,48.64,0.00,178.71,0.00,178.82,0.00,0.00,0.00,202.70,0.00,0,0,0,0
704.76,172.85,0.00,47.58,0.00,176.27,0.00,173.94,0.00,0.00,0.00,200.26,0.00,0,0,0,0
705.76,170.41,0.00,46.52,0.00,172.85,0.00,168.24,0.00,0.00,0.00,194.57,0.00,0,0,0,0
706.77,174.32,0.00,48.29,0.00,177.73,0.00,177.19,0.00,0.00,0.00,201.08,0.00,0,0,0,0
707.77,173.83,0.00,47.93,0.00,177.73,0.00,176.38,0.00,0.00,0.00,201.89,0.00,0,0,0,0
708.78,170.41,0.00,46.52,0.00,172.85,0.00,168.24,0.00,0.00,0.00,195.38,0.00,0,0,0,0
709.78,173.83,0.00,47.93,0.00,176.76,0.00,174.75,0.00,0.00,0.00,199.45,0.00,0,0,0,0
710.79,174.80,0.00,48.47,0.00,179.20,0.00,178.82,0.00,0.00,0.00,203.52,0.00,0,0,0,0
711.79,170.90,0.00,46.70,0.00,173.83,0.00,169.87,0.00,0.00,0.00,197.01,0.00,0,0,0,0
712.80,172.85,0.00,47.40,0.00,175.78,0.00,173.12,0.00,0.00,0.00,197.82,0.00,0,0,0,0
713.80,175.78,0.00,48.64,0.00,179.69,0.00,179.64,0.00,0.00,0.00,204.33,0.00,0,0,0,0
714.81,171.88,0.00,47.05,0.00,174.80,0.00,172.31,0.00,0.00,0.00,198.63,0.00,0,0,0,0
715.82,171.39,0.00,46.87,0.00,173.83,0.00,169.87,0.00,0.00,0.00,195.38,0.00,0,0,0,0
716.82,175.29,0.00,48.64,0.00,179.20,0.00,178.82,0.00,0.00,0.00,202.70,0.00,0,0,0,0
717.83,172.85,0.00,47.58,0.00,176.27,0.00,173.94,0.00,0.00,0.00,200.26,0.00,0,0,0,0
718.83,170.41,0.00,46.52,0.00,172.85,0.00,168.24,0.00,0.00,0.00,194.57,0.00,0,0,0,0
719.84,175.29,0.00,48.64,0.00,179.20,0.00,178.82,0.00,0.00,0.00,202.70,0.00,0,0,0,0
720.84,174.32,0.00,48.11,0.00,177.73,0.00,177.19,0.00,0.00,0.00,202.70,0.00,0,0,0,0
721.85,170.90,0.00,46.52,0.00,173.34,0.00,169.06,0.00,0.00,0.00,196.19,0.00,0,0,0,0
722.85,172.85,0.00,47.58,0.00,176.27,0.00,173.12,0.00,0.00,0.00,198.63,0.00,0,0,0,0
723.86,175.29,0.00,48.64,0.00,179.20,0.00,179.64,0.00,0.00,0.00,204.33,0.00,0,0,0,0
724.87,171.39,0.00,46.87,0.00,173.83,0.00,170.68,0.00,0.00,0.00,197.01,0.00,0,0,0,0
725.87,172.36,0.00,47.23,0.00,174.80,0.00,170.68,0.00,0.00,0.00,196.19,0.00,0,0,0,0
726.88,174.32,0.00,48.29,0.00,178.22,0.00,177.19,0.00,0.00,0.00,201.89,0.00,0,0,0,0
727.88,171.88,0.00,47.23,0.00,175.29,0.00,172.31,0.00,0.00,0.00,198.63,0.00,0,0,0,0
728.89,170.41,0.00,46.52,0.00,172.85,0.00,168.24,0.00,0.00,0.00,194.57,0.00,0,0,0,0
729.89,174.32,0.00,48.29,0.00,178.22,0.00,177.19,0.00,0.00,0.00,201.08,0.00,0,0,0,0
730.90,173.83,0.00,47.93,0.00,177.25,0.00,176.38,0.00,0.00,0.00,201.89,0.00,0,0,0,0
731.90,170.41,0.00,46.52,0.00,172.85,0.00,168.24,0.00,0.00,0.00,195.38,0.00,0,0,0,0
732.91,172.85,0.00,47.58,0.00,176.27,0.00,173.94,0.00,0.00,0.00,198.63,0.00,0,0,0,0
733.91,175.29,0.00,48.64,0.00,179.20,0.00,179.64,0.00,0.00,0.00,203.52,0.00,0,0,0,0
734.92,171.39,0.00,46.87,0.00,174.32,0.00,171.50,0.00,0.00,0.00,197.82,0.00,0,0,0,0
735.92,171.88,0.00,47.05,0.00,174.32,0.00,169.87,0.00,0.00,0.00,196.19,0.00,0,0,0,0
736.93,174.80,0.00,48.47,0.00,178.71,0.00,178.01,0.00,0.00,0.00,202.70,0.00,0,0,0,0
737.94,172.85,0.00,47.58,0.00,176.27,0.00,173.94,0.00,0.00,0.00,200.26,0.00,0,0,0,0
738.94,170.41,0.00,46.34,0.00,172.85,0.00,168.24,0.00,0.00,0.00,194.57,0.00,0,0,0,0
739.95,174.32,0.00,48.11,0.00,177.73,0.00,176.38,0.00,0.00,0.00,200.26,0.00,0,0,0,0
740.95,174.32,0.00,48.29,0.00,178.22,0.00,178.01,0.00,0.00,0.00,203.52,0.00,0,0,0,0
741.96,170.90,0.00,46.52,0.00,173.34,0.00,169.06,0.00,0.00,0.00,196.19,0.00,0,0,0,0
742.96,172.85,0.00,47.40,0.00,175.78,0.00,173.12,0.00,0.00,0.00,197.82,0.00,0,0,0,0
743.97,175.29,0.00,48.64,0.00,179.20,0.00,179.64,0.00,0.00,0.00,203.52,0.00,0,0,0,0
744.97,171.88,0.00,47.05,0.00,174.80,0.00,171.50,0.00,0.00,0.00,198.63,0.00,0,0,0,0
745.98,171.39,0.00,46.87,0.00,173.34,0.00,169.06,0.00,0.00,0.00,195.38,0.00,0,0,0,0
746.98,174.80,0.00,48.47,0.00,178.71,0.00,178.01,0.00,0.00,0.00,201.89,0.00,0,0,0,0
747.99,172.85,0.00,47.58,0.00,176.27,0.00,173.94,0.00,0.00,0.00,200.26,0.00,0,0,0,0
749.00,170.41,0.00,46.34,0.00,172.36,0.00,168.24,0.00,0.00,0.00,194.57,0.00,0,0,0,0
750.00,173.83,0.00,48.11,0.00,177.25,0.00,176.38,0.00,0.00,0.00,200.26,0.00,0,0,0,0
751.01,174.32,0.00,48.11,0.00,177.73,0.00,177.19,0.00,0.00,0.00,202.70,0.00,0,0,0,0
752.01,170.41,0.00,46.52,0.00,172.85,0.00,169.06,0.00,0.00,0.00,196.19,0.00,0,0,0,0
753.02,173.34,0.00,47.76,0.00,176.27,0.00,173.94,0.00,0.00,0.00,198.63,0.00,0,0,0,0
754.02,175.29,0.00,48.64,0.00,179.20,0.00,179.64,0.00,0.00,0.00,203.52,0.00,0,0,0,0
755.03,170.90,0.00,46.87,0.00,173.83,0.00,170.68,0.00,0.00,0.00,197.01,0.00,0,0,0,0
756.03,172.36,0.00,47.23,0.00,174.80,0.00,171.50,0.00,0.00,0.00,197.01,0.00,0,0,0,0
757.04,175.29,0.00,48.64,0.00,179.20,0.00,178.82,0.00,0.00,0.00,203.52,0.00,0,0,0,0
758.04,171.88,0.00,47.23,0.00,174.80,0.00,172.31,0.00,0.00,0.00,198.63,0.00,0,0,0,0
759.05,171.39,0.00,46.70,0.00,173.34,0.00,169.06,0.00,0.00,0.00,195.38,0.00,0,0,0,0
760.05,174.80,0.00,48.47,0.00,178.71,0.00,178.01,0.00,0.00,0.00,202.70,0.00,0,0,0,0
761.06,172.85,0.00,47.58,0.00,176.27,0.00,173.94,0.00,0.00,0.00,200.26,0.00,0,0,0,0
762.07,170.41,0.00,46.34,0.00,172.85,0.00,168.24,0.00,0.00,0.00,194.57,0.00,0,0,0,0
763.07,174.32,0.00,48.11,0.00,177.73,0.00,176.38,0.00,0.00,0.00,201.08,0.00,0,0,0,0
764.08,173.83,0.00,47.93,0.00,177.25,0.00,176.38,0.00,0.00,0.00,201.89,0.00,0,0,0,0
765.08,170.41,0.00,46.34,0.00,172.85,0.00,168.24,0.00,0.00,0.00,195.38,0.00,0,0,0,0
766.09,173.83,0.00,47.93,0.00,176.76,0.00,174.75,0.00,0.00,0.00,199.45,0.00,0,0,0,0
767.09,174.80,0.00,48.47,0.00,178.71,0.00,178.01,0.00,0.00,0.00,203.52,0.00,0,0,0,0
768.10,170.90,0.00,46.52,0.00,173.34,0.00,169.06,0.00,0.00,0.00,196.19,0.00,0,0,0,0
769.10,172.36,0.00,47.40,0.00,175.29,0.00,172.31,0.00,0.00,0.00,197.01,0.00,0,0,0,0
770.11,173.83,0.00,48.29,0.00,178.71,0.00,178.01,0.00,0.00,0.00,201.89,0.00,0,0,0,0
771.11,169.92,0.00,46.52,0.00,173.34,0.00,169.87,0.00,0.00,0.00,195.38,0.00,0,0,0,0
772.12,170.41,0.00,46.70,0.00,173.83,0.00,169.87,0.00,0.00,0.00,193.75,0.00,0,0,0,0
773.13,173.83,0.00,48.29,0.00,178.22,0.00,178.01,0.00,0.00,0.00,200.26,0.00,0,0,0,0
774.13,170.41,0.00,46.87,0.00,174.32,0.00,171.50,0.00,0.00,0.00,196.19,0.00,0,0,0,0
775.14,169.43,0.00,46.34,0.00,172.36,0.00,168.24,0.00,0.00,0.00,192.12,0.00,0,0,0,0
776.14,173.34,0.00,48.11,0.00,177.73,0.00,177.19,0.00,0.00,0.00,200.26,0.00,0,0,0,0
777.15,170.90,0.00,47.05,0.00,174.80,0.00,172.31,0.00,0.00,0.00,197.01,0.00,0,0,0,0
778.15,168.95,0.00,45.99,0.00,171.88,0.00,166.61,0.00,0.00,0.00,192.12,0.00,0,0,0,0
779.16,172.85,0.00,47.76,0.00,176.76,0.00,175.57,0.00,0.00,0.00,198.63,0.00,0,0,0,0
780.16,172.36,0.00,47.76,0.00,176.76,0.00,176.38,0.00,0.00,0.00,200.26,0.00,0,0,0,0
781.17,166.99,0.00,45.28,0.00,169.92,0.00,163.36,0.00,0.00,0.00,189.68,0.00,0,0,0,0
782.17,171.39,0.00,47.23,0.00,175.29,0.00,173.12,0.00,0.00,0.00,196.19,0.00,0,0,0,0
783.18,172.36,0.00,47.76,0.00,177.25,0.00,176.38,0.00,0.00,0.00,200.26,0.00,0,0,0,0
784.18,168.95,0.00,45.99,0.00,171.88,0.00,167.43,0.00,0.00,0.00,192.94,0.00,0,0,0,0
785.19,171.39,0.00,47.23,0.00,175.29,0.00,173.12,0.00,0.00,0.00,196.19,0.00,0,0,0,0
786.20,173.34,0.00,48.11,0.00,178.22,0.00,178.01,0.00,0.00,0.00,201.08,0.00,0,0,0,0
787.20,169.43,0.00,46.34,0.00,172.85,0.00,169.06,0.00,0.00,0.00,194.57,0.00,0,0,0,0
788.21,170.90,0.00,47.05,0.00,174.32,0.00,171.50,0.00,0.00,0.00,195.38,0.00,0,0,0,0
789.21,173.83,0.00,48.29,0.00,178.22,0.00,178.01,0.00,0.00,0.00,201.08,0.00,0,0,0,0
790.22,169.92,0.00,46.52,0.00,173.83,0.00,170.68,0.00,0.00,0.00,195.38,0.00,0,0,0,0
791.22,169.92,0.00,46.52,0.00,173.34,0.00,169.06,0.00,0.00,0.00,192.94,0.00,0,0,0,0
792.23,173.34,0.00,48.29,0.00,178.22,0.00,177.19,0.00,0.00,0.00,200.26,0.00,0,0,0,0
793.23,170.41,0.00,46.87,0.00,174.32,0.00,171.50,0.00,0.00,0.00,197.01,0.00,0,0,0,0
794.24,168.95,0.00,46.17,0.00,172.36,0.00,167.43,0.00,0.00,0.00,192.12,0.00,0,0,0,0
795.24,172.85,0.00,47.93,0.00,177.73,0.00,176.38,0.00,0.00,0.00,199.45,0.00,0,0,0,0
796.25,170.90,0.00,47.05,0.00,175.29,0.00,173.12,0.00,0.00,0.00,197.82,0.00,0,0,0,0
797.25,168.46,0.00,45.99,0.00,171.88,0.00,166.61,0.00,0.00,0.00,192.12,0.00,0,0,0,0
798.26,172.36,0.00,47.76,0.00,176.76,0.00,174.75,0.00,0.00,0.00,197.82,0.00,0,0,0,0
799.27,171.88,0.00,47.58,0.00,176.76,0.00,175.57,0.00,0.00,0.00,200.26,0.00,0,0,0,0
800.27,168.46,0.00,45.99,0.00,171.88,0.00,167.43,0.00,0.00,0.00,192.94,0.00,0,0,0,0
801.28,171.39,0.00,47.23,0.00,175.29,0.00,173.12,0.00,0.00,0.00,196.19,0.00,0,0,0,0
802.28,173.34,0.00,48.11,0.00,178.22,0.00,178.01,0.00,0.00,0.00,201.08,0.00,0,0,0,0
803.29,169.43,0.00,46.34,0.00,172.85,0.00,169.06,0.00,0.00,0.00,194.57,0.00,0,0,0,0
804.29,170.41,0.00,46.70,0.00,173.83,0.00,169.87,0.00,0.00,0.00,193.75,0.00,0,0,0,0
805.30,173.34,0.00,48.11,0.00,178.22,0.00,177.19,0.00,0.00,0.00,200.26,0.00,0,0,0,0
806.30,170.90,0.00,47.05,0.00,174.80,0.00,172.31,0.00,0.00,0.00,197.01,0.00,0,0,0,0
807.31,168.95,0.00,45.99,0.00,171.88,0.00,166.61,0.00,0.00,0.00,192.12,0.00,0,0,0,0
808.31,172.36,0.00,47.76,0.00,176.76,0.00,175.57,0.00,0.00,0.00,198.63,0.00,0,0,0,0
809.32,171.88,0.00,47.58,0.00,176.76,0.00,175.57,0.00,0.00,0.00,199.45,0.00,0,0,0,0
810.32,168.95,0.00,45.99,0.00,171.88,0.00,167.43,0.00,0.00,0.00,192.94,0.00,0,0,0,0
811.33,171.39,0.00,47.23,0.00,175.29,0.00,172.31,0.00,0.00,0.00,196.19,0.00,0,0,0,0
812.34,173.83,0.00,48.29,0.00,178.22,0.00,178.01,0.00,0.00,0.00,201.08,0.00,0,0,0,0
813.34,169.92,0.00,46.52,0.00,173.34,0.00,169.87,0.00,0.00,0.00,195.38,0.00,0,0,0,0
814.35,169.43,0.00,46.34,0.00,172.85,0.00,168.24,0.00,0.00,0.00,192.94,0.00,0,0,0,0
815.35,173.34,0.00,48.11,0.00,177.73,0.00,177.19,0.00,0.00,0.00,199.45,0.00,0,0,0,0
816.36,171.39,0.00,47.23,0.00,175.29,0.00,173.12,0.00,0.00,0.00,197.82,0.00,0,0,0,0
817.36,168.46,0.00,45.99,0.00,171.88,0.00,166.61,0.00,0.00,0.00,192.12,0.00,0,0,0,0
818.37,171.88,0.00,47.40,0.00,175.78,0.00,173.12,0.00,0.00,0.00,197.01,0.00,0,0,0,0
819.37,173.34,0.00,48.11,0.00,178.22,0.00,178.01,0.00,0.00,0.00,201.08,0.00,0,0,0,0
820.38,169.43,0.00,46.34,0.00,172.85,0.00,169.06,0.00,0.00,0.00,194.57,0.00,0,0,0,0
821.39,169.92,0.00,46.52,0.00,173.34,0.00,169.06,0.00,0.00,0.00,192.94,0.00,0,0,0,0
822.39,173.34,0.00,48.11,0.00,177.73,0.00,177.19,0.00,0.00,0.00,200.26,0.00,0,0,0,0
823.40,170.90,0.00,47.05,0.00,175.29,0.00,173.12,0.00,0.00,0.00,197.01,0.00,0,0,0,0
824.40,168.46,0.00,45.81,0.00,171.39,0.00,166.61,0.00,0.00,0.00,192.12,0.00,0,0,0,0
825.41,171.88,0.00,47.40,0.00,175.78,0.00,173.94,0.00,0.00,0.00,197.01,0.00,0,0,0,0
826.41,173.34,0.00,48.11,0.00,178.22,0.00,178.01,0.00,0.00,0.00,201.08,0.00,0,0,0,0
827.42,169.43,0.00,46.34,0.00,172.85,0.00,169.06,0.00,0.00,0.00,194.57,0.00,0,0,0,0
828.42,169.92,0.00,46.52,0.00,173.34,0.00,169.06,0.00,0.00,0.00,192.94,0.00,0,0,0,0
829.43,172.85,0.00,48.11,0.00,177.73,0.00,177.19,0.00,0.00,0.00,200.26,0.00,0,0,0,0
830.43,171.39,0.00,47.23,0.00,175.29,0.00,173.12,0.00,0.00,0.00,197.82,0.00,0,0,0,0
831.44,168.46,0.00,45.99,0.00,171.88,0.00,166.61,0.00,0.00,0.00,192.12,0.00,0,0,0,0
832.44,171.39,0.00,47.40,0.00,175.29,0.00,173.12,0.00,0.00,0.00,196.19,0.00,0,0,0,0
833.45,173.34,0.00,48.11,0.00,178.22,0.00,178.01,0.00,0.00,0.00,201.08,0.00,0,0,0,0
834.46,169.92,0.00,46.52,0.00,173.83,0.00,169.87,0.00,0.00,0.00,195.38,0.00,0,0,0,0
835.46,168.95,0.00,46.17,0.00,172.36,0.00,167.43,0.00,0.00,0.00,192.12,0.00,0,0,0,0
836.47,172.85,0.00,47.93,0.00,177.25,0.00,176.38,0.00,0.00,0.00,198.63,0.00,0,0,0,0
837.47,171.88,0.00,47.58,0.00,176.76,0.00,175.57,0.00,0.00,0.00,199.45,0.00,0,0,0,0
838.48,168.95,0.00,46.17,0.00,172.36,0.00,167.43,0.00,0.00,0.00,192.94,0.00,0,0,0,0
839.48,170.41,0.00,46.87,0.00,174.32,0.00,170.68,0.00,0.00,0.00,194.57,0.00,0,0,0,0
840.49,173.34,0.00,48.11,0.00,178.22,0.00,177.19,0.00,0.00,0.00,200.26,0.00,0,0,0,0
841.49,171.39,0.00,47.23,0.00,175.29,0.00,173.12,0.00,0.00,0.00,197.82,0.00,0,0,0,0
842.50,168.46,0.00,45.99,0.00,171.88,0.00,166.61,0.00,0.00,0.00,192.12,0.00,0,0,0,0
843.50,170.90,0.00,47.05,0.00,174.80,0.00,172.31,0.00,0.00,0.00,195.38,0.00,0,0,0,0
844.51,173.83,0.00,48.29,0.00,178.22,0.00,178.01,0.00,0.00,0.00,201.08,0.00,0,0,0,0
845.51,170.90,0.00,46.87,0.00,174.80,0.00,172.31,0.00,0.00,0.00,197.01,0.00,0,0,0,0
846.52,168.46,0.00,45.99,0.00,171.88,0.00,166.61,0.00,0.00,0.00,192.12,0.00,0,0,0,0
847.53,171.39,0.00,47.40,0.00,175.78,0.00,173.12,0.00,0.00,0.00,196.19,0.00,0,0,0,0
848.53,173.83,0.00,48.29,0.00,178.71,0.00,178.82,0.00,0.00,0.00,201.08,0.00,0,0,0,0
849.54,170.41,0.00,46.70,0.00,173.83,0.00,170.68,0.00,0.00,0.00,196.19,0.00,0,0,0,0
850.54,168.46,0.00,45.99,0.00,171.88,0.00,166.61,0.00,0.00,0.00,192.12,0.00,0,0,0,0
851.55,171.88,0.00,47.58,0.00,176.27,0.00,173.94,0.00,0.00,0.00,197.82,0.00,0,0,0,0
852.55,173.34,0.00,48.11,0.00,178.22,0.00,178.01,0.00,0.00,0.00,201.08,0.00,0,0,0,0
853.56,169.92,0.00,46.52,0.00,173.34,0.00,169.87,0.00,0.00,0.00,195.38,0.00,0,0,0,0
854.56,169.43,0.00,46.17,0.00,172.36,0.00,167.43,0.00,0.00,0.00,192.12,0.00,0,0,0,0
855.57,172.36,0.00,47.76,0.00,176.76,0.00,175.57,0.00,0.00,0.00,197.82,0.00,0,0,0,0
856.57,172.36,0.00,47.76,0.00,177.25,0.00,176.38,0.00,0.00,0.00,200.26,0.00,0,0,0,0
857.58,169.43,0.00,46.34,0.00,172.85,0.00,168.24,0.00,0.00,0.00,193.75,0.00,0,0,0,0
858.59,169.92,0.00,46.52,0.00,173.34,0.00,169.06,0.00,0.00,0.00,192.94,0.00,0,0,0,0
859.59,172.85,0.00,47.93,0.00,177.25,0.00,176.38,0.00,0.00,0.00,199.45,0.00,0,0,0,0
860.59,171.88,0.00,47.40,0.00,176.27,0.00,174.75,0.00,0.00,0.00,198.63,0.00,0,0,0,0
861.60,168.95,0.00,46.17,0.00,172.36,0.00,167.43,0.00,0.00,0.00,192.94,0.00,0,0,0,0
862.61,170.90,0.00,47.05,0.00,174.80,0.00,171.50,0.00,0.00,0.00,195.38,0.00,0,0,0,0
863.61,173.34,0.00,48.11,0.00,178.22,0.00,177.19,0.00,0.00,0.00,200.26,0.00,0,0,0,0
864.62,170.90,0.00,47.05,0.00,175.29,0.00,173.12,0.00,0.00,0.00,197.82,0.00,0,0,0,0
865.62,168.46,0.00,45.99,0.00,171.39,0.00,166.61,0.00,0.00,0.00,192.12,0.00,0,0,0,0
866.63,171.39,0.00,47.23,0.00,175.29,0.00,172.31,0.00,0.00,0.00,196.19,0.00,0,0,0,0
867.63,173.34,0.00,48.11,0.00,178.22,0.00,178.01,0.00,0.00,0.00,201.08,0.00,0,0,0,0
868.64,170.41,0.00,46.70,0.00,174.32,0.00,171.50,0.00,0.00,0.00,196.19,0.00,0,0,0,0
869.64,168.46,0.00,45.99,0.00,171.39,0.00,166.61,0.00,0.00,0.00,192.12,0.00,0,0,0,0
870.65,172.36,0.00,47.58,0.00,176.27,0.00,174.75,0.00,0.00,0.00,197.82,0.00,0,0,0,0
871.66,173.34,0.00,48.11,0.00,178.22,0.00,177.19,0.00,0.00,0.00,201.08,0.00,0,0,0,0
872.66,169.43,0.00,46.52,0.00,173.34,0.00,169.87,0.00,0.00,0.00,195.38,0.00,0,0,0,0
873.66,168.95,0.00,46.17,0.00,172.36,0.00,167.43,0.00,0.00,0.00,192.12,0.00,0,0,0,0
874.67,172.36,0.00,47.76,0.00,176.76,0.00,175.57,0.00,0.00,0.00,198.63,0.00,0,0,0,0
875.68,172.36,0.00,47.76,0.00,176.76,0.00,176.38,0.00,0.00,0.00,200.26,0.00,0,0,0,0
876.68,168.95,0.00,46.17,0.00,172.36,0.00,168.24,0.00,0.00,0.00,193.75,0.00,0,0,0,0
877.69,169.92,0.00,46.70,0.00,173.34,0.00,169.06,0.00,0.00,0.00,192.94,0.00,0,0,0,0
878.69,172.85,0.00,47.93,0.00,177.73,0.00,176.38,0.00,0.00,0.00,199.45,0.00,0,0,0,0
879.70,171.39,0.00,47.23,0.00,175.78,0.00,173.94,0.00,0.00,0.00,198.63,0.00,0,0,0,0
880.70,168.46,0.00,45.99,0.00,171.88,0.00,167.43,0.00,0.00,0.00,192.94,0.00,0,0,0,0
881.71,170.90,0.00,47.05,0.00,174.32,0.00,171.50,0.00,0.00,0.00,195.38,0.00,0,0,0,0
882.71,173.34,0.00,48.11,0.00,178.22,0.00,178.01,0.00,0.00,0.00,200.26,0.00,0,0,0,0
883.72,170.90,0.00,47.05,0.00,174.80,0.00,172.31,0.00,0.00,0.00,197.01,0.00,0,0,0,0
884.72,168.46,0.00,45.81,0.00,171.39,0.00,166.61,0.00,0.00,0.00,192.12,0.00,0,0,0,0
885.73,171.39,0.00,47.23,0.00,175.29,0.00,173.12,0.00,0.00,0.00,196.19,0.00,0,0,0,0
886.73,173.34,0.00,48.11,0.00,178.22,0.00,178.01,0.00,0.00,0.00,201.08,0.00,0,0,0,0
887.74,170.41,0.00,46.87,0.00,174.32,0.00,171.50,0.00,0.00,0.00,197.01,0.00,0,0,0,0
888.75,168.46,0.00,45.99,0.00,171.39,0.00,166.61,0.00,0.00,0.00,192.12,0.00,0,0,0,0
889.75,172.36,0.00,47.58,0.00,176.27,0.00,174.75,0.00,0.00,0.00,197.82,0.00,0,0,0,0
890.76,172.85,0.00,47.93,0.00,177.73,0.00,177.19,0.00,0.00,0.00,201.08,0.00,0,0,0,0
891.76,168.95,0.00,46.34,0.00,172.85,0.00,168.24,0.00,0.00,0.00,194.57,0.00,0,0,0,0
892.77,169.92,0.00,46.52,0.00,173.34,0.00,169.06,0.00,0.00,0.00,192.94,0.00,0,0,0,0
893.77,172.85,0.00,47.93,0.00,177.73,0.00,176.38,0.00,0.00,0.00,199.45,0.00,0,0,0,0
894.78,171.39,0.00,47.23,0.00,175.29,0.00,173.12,0.00,0.00,0.00,197.82,0.00,0,0,0,0
895.78,168.46,0.00,45.81,0.00,171.39,0.00,166.61,0.00,0.00,0.00,192.12,0.00,0,0,0,0
896.79,171.39,0.00,47.23,0.00,175.29,0.00,172.31,0.00,0.00,0.00,196.19,0.00,0,0,0,0
897.80,173.34,0.00,48.11,0.00,178.22,0.00,178.01,0.00,0.00,0.00,201.08,0.00,0,0,0,0
898.80,169.92,0.00,46.70,0.00,173.83,0.00,170.68,0.00,0.00,0.00,195.38,0.00,0,0,0,0
899.81,168.95,0.00,46.17,0.00,171.88,0.00,167.43,0.00,0.00,0.00,192.12,0.00,0,0,0,0
900.81,172.36,0.00,47.76,0.00,176.76,0.00,175.57,0.00,0.00,0.00,198.63,0.00,0,0,0,0
901.82,171.88,0.00,47.58,0.00,176.76,0.00,175.57,0.00,0.00,0.00,199.45,0.00,0,0,0,0
902.82,168.95,0.00,46.17,0.00,172.36,0.00,167.43,0.00,0.00,0.00,192.94,0.00,0,0,0,0
903.83,171.39,0.00,47.23,0.00,174.80,0.00,172.31,0.00,0.00,0.00,196.19,0.00,0,0,0,0
904.83,174.32,0.00,48.47,0.00,179.20,0.00,179.64,0.00,0.00,0.00,201.89,0.00,0,0,0,0
905.84,170.41,0.00,46.87,0.00,174.32,0.00,171.50,0.00,0.00,0.00,196.19,0.00,0,0,0,0
906.84,168.46,0.00,45.99,0.00,171.88,0.00,166.61,0.00,0.00,0.00,192.12,0.00,0,0,0,0
907.85,172.36,0.00,47.58,0.00,176.76,0.00,174.75,0.00,0.00,0.00,197.82,0.00,0,0,0,0
908.85,172.36,0.00,47.76,0.00,176.76,0.00,176.38,0.00,0.00,0.00,200.26,0.00,0,0,0,0
909.86,168.95,0.00,46.17,0.00,171.88,0.00,167.43,0.00,0.00,0.00,192.94,0.00,0,0,0,0
910.87,170.90,0.00,47.05,0.00,174.80,0.00,171.50,0.00,0.00,0.00,195.38,0.00,0,0,0,0
911.87,173.83,0.00,48.11,0.00,178.22,0.00,178.01,0.00,0.00,0.00,201.08,0.00,0,0,0,0
912.88,170.41,0.00,46.70,0.00,173.83,0.00,170.68,0.00,0.00,0.00,196.19,0.00,0,0,0,0
913.88,168.95,0.00,46.17,0.00,171.88,0.00,167.43,0.00,0.00,0.00,192.12,0.00,0,0,0,0
914.89,172.85,0.00,47.93,0.00,177.25,0.00,176.38,0.00,0.00,0.00,198.63,0.00,0,0,0,0
915.89,171.39,0.00,47.23,0.00,175.78,0.00,173.94,0.00,0.00,0.00,198.63,0.00,0,0,0,0
916.90,168.46,0.00,45.99,0.00,171.88,0.00,166.61,0.00,0.00,0.00,192.12,0.00,0,0,0,0
917.90,171.39,0.00,47.40,0.00,175.29,0.00,173.12,0.00,0.00,0.00,197.01,0.00,0,0,0,0
918.91,172.85,0.00,47.93,0.00,177.73,0.00,177.19,0.00,0.00,0.00,201.08,0.00,0,0,0,0
919.91,168.95,0.00,46.17,0.00,172.36,0.00,168.24,0.00,0.00,0.00,193.75,0.00,0,0,0,0
920.92,170.41,0.00,46.87,0.00,174.32,0.00,170.68,0.00,0.00,0.00,194.57,0.00,0,0,0,0
